EGSU,QFO,Duxford Aerodrome,Small airport,Duxford,United Kingdom,
LBDM,,Dve Mogili Airfield,Small airport,Dve Mogili,Bulgaria,
LKDK,,Dvůr Králové Nad Labem Airport,Small airport,Dvůr Králové Nad Labem,Czechia,
LEEV,,E. Castellanos-Villacastín Airport,Small airport,Villacastin,Spain,
EGHU,,Eaglescott Airfield,Small airport,Burrington,United Kingdom,
EGSR,,Earls Colne Airfield,Small airport,Earles Colne,United Kingdom,
EDQR,,Ebern-Sendelbach Airport,Small airport,Ebern,Germany,
EDAV,,Eberswalde-Finow Airport,Small airport,Eberswalde,Germany,
LSGE,,Ecuvillens Airport,Small airport,,Switzerland,
ESUY,,Edsby Airport,Small airport,Edsbyn,Sweden,
LOLE,,Eferding Airport,Small airport,Eferding,Austria,
LHER,,Eger Apollo Airfield,Small airport,Eger,Hungary,
ENEG,,Eggemoen Airport,Small airport,Hønefoss,Norway,
EDME,,Eggenfelden Airport,Small airport,Eggenfelden,Germany,
EDCE,,Eggersdorf Airport,Small airport,Eggersdorf,Germany,
LFDE,,Égletons Airport,Small airport,Royan,France,
EDPE,,Eichstätt Airport,Small airport,Eichstätt,Germany,
BIEH,,Einholtsmelar Airport,Small airport,Einholtsmelar,Iceland,
EDAE,,Eisenhüttenstadt Airfield,Small airport,Eisenhüttenstadt,Germany,
ESSC,,Ekeby Airport,Small airport,Eskilstuna,Sweden,
ESKH,,Ekshärad Airport,Small airport,Ekshärad,Sweden,
GCLB,,El Berriel Aeroc Airport,Small airport,Gran Canaria Island,Spain,
LEVB,,El Carrascal Airport,Small airport,Valladolid,Spain,
LECT,,El Castaño Airport,Small airport,Luciana,Spain,
LEEM,,El Manantío Airport,Small airport,Badajoz,Spain,
LETI,,El Tietar Airport,Small airport,La Iglesuela,Spain,
EPEL,,Elblag Airport,Small airport,,Poland,
UEQL,,Eldikan Airstrip,Small airport,Eldikan,Russia,
EDPY,,Ellwangen Airport,Small airport,Ellwangen,Germany,
EGST,,Elmsett Airport,Small airport,Hadleigh,United Kingdom,
EDNF,,Elsenthal Grafe Airport,Small airport,Eberhardsreuth,Germany,
EGTR,,Elstree Airfield,Small airport,Watford,United Kingdom,
ENSM,,Elverum Starmoen Airport,Small airport,,Norway,
EGYK,,Elvington Airfield,Small airport,York,United Kingdom,
EDFY,,Elz Airport,Small airport,Limburg an der Lahn,Germany,
EDWE,EME,Emden Airport,Small airport,Emden,Germany,
EKEL,,Endelave Flyveplads,Small airport,Endelave,Denmark,
URKS,,Enem Airport,Small airport,Enem,Russia,
LFFE,,Enghien Moisselles Airfield,Small airport,,France,
EGTN,,Enstone Aerodrome,Small airport,Oxfordshire,United Kingdom,
LFSW,,Épernay Plivot Airport,Small airport,Strasbourg,France,
LFSE,,Épinal Dogneville Airport,Small airport,Dijon,France,
LGEP,,Epitalion Airport,Small airport,Pyrgos,Greece,
EDNE,,Erbach Airport,Small airport,Erbach,Germany,
LBRD,,Erden Airport,Small airport,Erden,Bulgaria,
EIER,,Erinagh Airport,Small airport,Nenagh,Ireland,
LKER,,Erpužice Airport,Small airport,Erpužice,Czechia,
LHEC,,Érsekcsanád Airport,Small airport,Érsekcsanád,Hungary,
ESME,,Eslöv Airport,Small airport,Eslöv,Sweden,
LPIN,,Espinho Airport,Small airport,,Portugal,
EDLE,ESS,Essen Mulheim Airport,Small airport,,Germany,
LHEM,,Esztergom Airfield,Small airport,Esztergom,Hungary,
LFOX,,Étampes Mondésir Airport,Small airport,Guillerval,France,
LFFY,,Étrépagny Airfield,Small airport,,France,
LFAE,,Eu Mers Le Treport Airfield,Small airport,,France,
EFEU,,Eura Airport,Small airport,,Finland,
EDTE,,Eutingen Airfield,Small airport,Rottenburg,Germany,
EG19,,Fadmoor Airfield,Small airport,Kirbymoorside,United Kingdom,
ENOP,,Fagerhaug Airport,Small airport,,Norway,
ESMF,,Fagerhult Airport,Small airport,Fagerhult,Sweden,
BIFM,FAG,Fagurhólsmýri Airport,Small airport,Fagurhólsmýri,Iceland,
EGTF,,Fairoaks Airport,Small airport,Woking,United Kingdom,
LFAS,,Falaise Airport,Small airport,Calais-Dunkerque,France,
EDUF,,Falkenberg-Lönnewitz Airport,Small airport,Uebigau-Wahrenbrück,Germany,
ESGK,,Falköping Airport,Small airport,Falköping,Sweden,
LIDF,,Fano Airfield,Small airport,Fano (PS),Italy,
LHFH,,Farkashegy Airport,Small airport,Farkashegy,Hungary,
EGMF,,Farthing Corner/Stoneacre Farm Airport,Small airport,Bredhurst,United Kingdom,
BIFF,FAS,Fáskrúðsfjörður Airport,Small airport,Fáskrúðsfjörður,Iceland,
LFMF,,Fayence Airport,Small airport,Cannes,France,
LOKF,,Feldkirchen Aerodrome,Small airport,Feldkirchen,Austria,
EKFM,,Femø Airfield,Small airport,Femø,Denmark,
EGCL,,Fenland Airfield,Small airport,Spalding,United Kingdom,
ESMG,,Feringe Airport,Small airport,Ljungby,Sweden,
LIPF,,Ferrara Airport,Small airport,Ferrara,Italy,
LHFM,,Fertőszentmiklós Airport,Small airport,Fertőszentmiklós,Hungary,
EGZL,,Feshiebridge Airfield,Small airport,,United Kingdom,
LFLZ,,Feurs Chambéon Airport,Small airport,Lyon,France,
EGPJ,,Fife Airport,Small airport,,United Kingdom,
LFCF,,Figeac Livernon Airport,Small airport,Cahors,France,
EDUS,,Finsterwalde/Schacksdorf Airport,Small airport,Finsterwalde,Germany,
ESTF,,Fjällbacka Anra Airport,Small airport,Fjällbacka,Sweden,
ENFA,,Flatval Airport,Small airport,Frøya,Norway,
EDXF,FLF,Flensburg-Schäferhaus Airport,Small airport,Flensburg,Germany,
LFOG,,Flers Saint Paul Airport,Small airport,Evreux,France,
LFNO,,Florac Ste Enimie Airfield,Small airport,,France,
LRFL,,Floreni Airport,Small airport,Floreni,Romania,
EGZR,FLH,Flotta Isle Airport,Small airport,Flotta Isle,United Kingdom,
BIFL,,Flúðir Airport,Small airport,Flúðir,Iceland,
EDCB,,Flugplatz Ballenstedt,Small airport,Ballenstedt,Germany,
EDAB,,Flugplatz Bautzen,Small airport,Bautzen,Germany,
EDKV,,Flugplatz Dahlemer Binz,Small airport,Dahlheim,Germany,
EDAS,,Flugplatz Finsterwalde/Heinrichsruh,Small airport,Finsterwalde,Germany,
LSZI,,Flugplatz Fricktal-Schupfart,Small airport,Schupfart,Switzerland,
EDST,,Flugplatz Hahnweide,Small airport,Kirchheim unter Teck,Germany,
EDHM,,Flugplatz Hartenholm,Small airport,Hasenmoor,Germany,
EDMJ,,Flugplatz Jesenwang,Small airport,Jesenwang,Germany,
EDGY,KZG,Flugplatz Kitzingen,Small airport,Kitzingen,Germany,
EDCI,,Flugplatz Klix,Small airport,Bautzen,Germany,
EDTZ,,Flugplatz Konstanz,Small airport,Konstanz,Germany,
EDCV,,Flugplatz Pasewalk,Small airport,Pasewalk,Germany,
LOGG,,Flugplatz Punitz,Small airport,Punitz,Austria,
LOIR,,Flugplatz Reutte-Höfen,Small airport,Reutte,Austria,
EDCH,,Flugplatz Sprossen (Zeitz),Small airport,Sprossen,Germany,
ESVL,,Flygfältet Långtora,Small airport,,Sweden,
LIAF,,Foligno Airport,Small airport,Foligno (PG),Italy,
ENGN,,Folldal Grimsmoe Airport,Small airport,Folldal,Norway,
LFFK,,Fontenay Le Comte Airfield,Small airport,,France,
LFPQ,,Fontenay Trésigny Airport,Small airport,Paris,France,
BIFZ,,Forsæti Airport,Small airport,Forsæti,Iceland,
EFFO,,Forssa Airport,Small airport,Forssa,Finland,
EGFO,FOA,Foula Airfield,Small airport,Foula,United Kingdom,
EGMA,,Fowlmere Airfield,Small airport,Cambridge,United Kingdom,
ENBL,FDE,Førde Airport,Small airport,Førde,Norway,
EKFR,,Freerslev,Small airport,,Denmark,
EDTF,,Freiburg i. Br. Airport,Small airport,Freiburg im Breisgau,Germany,
LOLF,,Freistadt Airport,Small airport,Freistadt,Austria,
EDCF,,Friedersdorf Airport,Small airport,,Germany,
LIRH,,Frosinone Air Base,Small airport,Frosinone,Italy,
LKFR,,Frýdlant Airport,Small airport,Frýdlant,Czechia,
LEFM,,Fuentemilanos Airport,Small airport,Segovia,Spain,
LOGF,,Fuerstenfeld Airport,Small airport,Fuerstenfeld,Austria,
EDGF,,Fulda-Jossa Airport,Small airport,Fulda,Germany,
EGNU,,Full Sutton Airfield,Small airport,Full Sutton,United Kingdom,
LFDX,,Fumel Montayral Airport,Small airport,Rochefort,France,
EKFU,,Fur Airport,Small airport,Fur,Denmark,
LIAR,,Furbara Air Base,Small airport,Fubara,Italy,
EDMF,,Fürstenzell Airport,Small airport,Fürstenzell,Germany,
ENFY,,Fyresdal Airfield,Small airport,Fyresdal,Norway,
ESVG,,Gagnef Airport,Small airport,Djurås,Sweden,
LFDG,,Gaillac Lisle Sur Tarn Airport,Small airport,Gaillac,France,
EDWQ,,Ganderkesee Atlas Airfield,Small airport,Ganderkesee,Germany,
LFNA,GAT,Gap - Tallard Airfield,Small airport,,France,
EDOC,,Gardelegen Airport,Small airport,Gardelegen,Germany,
ESUG,,Gargnäs Airport,Small airport,Gargnäs,Sweden,
UHK2,,Garovka Air Base,Small airport,Khabarovsk,Russia,
LEGY,,Garray Airport,Small airport,Soria,Spain,
ENDI,DLD,Geilo Airport Dagali,Small airport,Dagali,Norway,
EDFG,,Gelnhausen Airport,Small airport,Gelnhausen,Germany,
EFGE,,Genböle Airport,Small airport,Genböle,Finland,
EBZW,,Genk Zwartberg Airfield,Small airport,Genk,Belgium,
EDAJ,,Gera-Leumnitz Airfield,Small airport,Gera,Germany,
EDPT,,Gerstetten Airport,Small airport,Gerstetten,Germany,
BIGE,,Geysir Airport,Small airport,Geysir,Iceland,
LFKG,,Ghisonaccia Alzitone Airport,Small airport,Figari/Sud Corse,France,
EDQG,GHF,Giebelstadt Airport,Small airport,Giebelstadt,Germany,
EDNG,,Giengen/Brenz Airport,Small airport,Giengen an der Brenz,Germany,
EDFL,,Gießen-Lützellinden Airport,Small airport,Gießen,Germany,
EDGR,,Gießen-Reiskirchen Airport,Small airport,Gießen,Germany,
EGEJ,,Gigha Airfield,Small airport,Gigha Island,United Kingdom,
ESKA,,Gimo Air Base,Small airport,Gimo,Sweden,
EPGE,,Giże,Small airport,Giże,Poland,
EPGM,,Giżycko-Mazury Residence,Small airport,Giżycko,Poland,
BIGJ,GJR,Gjögur Airport,Small airport,Gjögur,Iceland,
LOKG,,Glainach Airport,Small airport,Ferlach,Austria,
EGZU,,Glenforsa Airfield,Small airport,Glenforsa,United Kingdom,
EPGL,,Gliwice Airport,Small airport,,Poland,
LOLU,,Gmunden-Laakirchen Airport,Small airport,Gmunden,Austria,
EDLG,,Goch-Asperden Airport,Small airport,Goch,Germany,
LHGD,,Gödöllő Airport,Small airport,Gödöllő,Hungary,
EBTN,,Goetsenhoven Air Base,Small airport,Tienen,Belgium,
UKNG,,Gogoliv Airfield,Small airport,Gogoliv (Kiev),Ukraine,
ENKL,GLL,Gol Airport,Small airport,Klanten flyplass,Norway,
LB35,,Golyama Smolnitsa Airport,Small airport,Smolnitsa,Bulgaria,
EDSE,,Göppingen-Bezgenriet Airport,Small airport,,Germany,
LIPG,,Gorizia Airport,Small airport,Gorizia,Italy,
EDBX,,Görlitz Airport,Small airport,Görlitz,Germany,
UHBX,,Gornyy Airport,Small airport,Gornyy,Russia,
LBGI,,Gorski Izvor,Small airport,,Bulgaria,
ULSG,,Gostilitsy Airfield,Small airport,Gostilitsy,Russia,
EDEG,,Gotha-Ost Airport,Small airport,Gotha,Germany,
EIGN,,Gowran Grange Aerodrome,Small airport,Swordlestown,Ireland,
EKGO,,Gørlev Flyveplads,Small airport,Gørlev,Denmark,
EKGL,,Gørløse Glider Field,Small airport,Gørløse,Denmark,
EDJG,,Grabenstätt Airfield,Small airport,Grabenstätt,Germany,
EDSG,,Grabenstetten Airport,Small airport,Grabenstetten,Germany,
EPGY,,Grady Airport,Small airport,,Poland,
ESUO,,Graftavallen Airport,Small airport,Graftavallen,Sweden,
LFCQ,,Graulhet-Montdragon Airport,Small airport,Graulhet/Montdragon,France,
LFEV,,Gray St Adrien Airfield,Small airport,Gray St Adrien,France,
EDLF,,Grefrath-Niershorst Airport,Small airport,Grefrath,Germany,
EDOT,,Greiz-Obergrochlitz Airport,Small airport,Greiz,Germany,
EKGR,,Grenaa Airport,Small airport,Grenaa,Denmark,
LFLG,,Grenoble Le Versoud Airport,Small airport,Bourges,France,
EDPG,,Griesau Airport,Small airport,Pfatter,Germany,
EBGB,,Grimbergen Airfield,Small airport,Grimbergen,Belgium,
BIGR,GRY,Grímsey Airport,Small airport,Grímsey,Iceland,
BIGS,,Grímsstaðir Airport,Small airport,Grímsstaðir,Iceland,
EVBA,,Griva Airfield,Small airport,Daugavpils,Latvia,
LBGR,,Grivitsa Airfield,Small airport,Grivitsa,Bulgaria,
LDRG,,Grobnicko Polje Airport,Small airport,Grobnicko,Croatia,
EDAK,,Großenhain Airport,Small airport,Großenhain,Germany,
EDAG,,Großrückerswalde Airport,Small airport,Marienberg,Germany,
EKGH,,Grønholt Hillerød Airport,Small airport,Grønholt,Denmark,
EDHB,,Grube Airport,Small airport,Grube,Germany,
EPGI,,Grudziadz Lisie Airport,Small airport,,Poland,
EDSO,,Gruibingen-Nortel Airfield,Small airport,Göppingen,Germany,
BIGF,GUU,Grundarfjörður Airport,Small airport,Grundarfjörður,Iceland,
LSGT,,Gruyeres Airport,Small airport,,Switzerland,
ESKG,,Gryttjom Airport,Small airport,Gryttjom,Sweden,
LFCE,,Guéret St Laurent Airport,Small airport,Cahors,France,
LIKO,,Guglielmo Zamboni,Small airport,Ozzano Emilia (BO),Italy,
LFES,,Guiscriff Scaer Airport,Small airport,Guiscriff,France,
ENGK,,Gullknapp Flpl Airport,Small airport,,Norway,
EDMU,,Gundelfingen Airport,Small airport,Gundelfingen a.d.Donau,Germany,
BIGH,,Gunnarsholt Airport,Small airport,Gunnarsholt,Iceland,
EDMG,,Günzburg-Donauried Airport,Small airport,Günzburg,Germany,
EDMH,,Gunzenhausen-Reutberg Airfield,Small airport,Gunzenhausen,Germany,
EDCU,,Güstrow Airport,Small airport,Güstrow,Germany,
LHGM,,Gyomai Airport,Small airport,Gyomai,Hungary,
LHGY,,Gyöngyös Pipishegy Airport,Small airport,Gyöngyös Pipishegy,Hungary,
LHBY,,Gyõrszentiván-Bõny Airport,Small airport,Gyõrszentiván/Bõny,Hungary,
LHGR,,Gyúró Airport,Small airport,Gyúró,Hungary,
EFHP,,Haapavesi Airport,Small airport,Haapavesi,Finland,
EIHN,,Hacketstown Aerodrome,Small airport,Hacketstown,Ireland,
EKHV,,Haderslev Airport,Small airport,Haderslev,Denmark,
ESMV,,Hagshult Air Base,Small airport,,Sweden,
LFSH,,Haguenau Airport,Small airport,Haguenau,France,
EFHL,,Hailuoto Airport,Small airport,,Finland,
LHHO,,Hajdúszoboszló Airport,Small airport,Hajdúszoboszló,Hungary,
LHHK,,Hajmáskér repülőtér,Small airport,Hajmáskér,Hungary,
EDAQ,,Halle-Oppin Airport,Small airport,Oppin,Germany,
ESVH,,Hällefors Airport,Small airport,Hällefors,Sweden,
ESNA,,Hallviken Airport,Small airport,,Sweden,
EFHM,,Hameenkyro Airport,Small airport,,Finland,
EDVW,,Hameln-Pyrmont Airport,Small airport,Bad Pyrmont,Germany,
EDLH,,Hamm-Lippewiesen Airport,Small airport,Hamm,Germany,
EKHM,,Hammer Glider Field,Small airport,,Denmark,
EFHN,,Hanko Airport,Small airport,,Finland,
EDXP,,Harle Airport,Small airport,Harlesiel,Germany,
LHHH,,Hármashatárhegy Airport,Small airport,Budapest,Hungary,
EDQT,,Haßfurt-Schweinfurt Airport,Small airport,Haßfurt,Germany,
ESFA,,Hässleholm Bokeberg Airfield,Small airport,Hässleholm,Sweden,
ENHK,HAA,Hasvik Airport,Small airport,Hasvik,Norway,
ENHT,,Hattfjelldal Airport,Small airport,Hattfjelldal,Norway,
LSZN,,Hausen am Albis Airport,Small airport,,Switzerland,
LKHB,,Havlíčkův Brod Airport,Small airport,Havlíčkův Brod,Czechia,
LOLH,,Hb Hofkirchen Airport,Small airport,Hofkirchen,Austria,
ESNC,,Hedlanda Airport,Small airport,Hede,Sweden,
EDXB,HEI,Heide-Büsum Airport,Small airport,Büsum,Germany,
EDHD,,Heilbad Heiligenstadt Airfield,Small airport,Heilbad Heiligenstadt,Germany,
EDXH,HGL,Helgoland-Düne Airport,Small airport,Helgoland,Germany,
BIHL,,Hella Airport,Small airport,Hella,Iceland,
EGHS,,Henstridge Airfield,Small airport,Henstridge,United Kingdom,
EDEP,,Heppenheim Airport,Small airport,Heppenheim,Germany,
BIHE,,Herðubreiðarlindir Airport,Small airport,Herðubreiðarlindir,Iceland,
EKHG,,Herning Airport,Small airport,Herning,Denmark,
EDEH,,Herrenteich Airport,Small airport,Hockenheim,Germany,
ESGH,,Herrljunga Airport,Small airport,Herrljunga,Sweden,
LHKU,,Hertelendy Kastely Field,Small airport,Kutas,Hungary,
EDTR,,Herten-Rheinfelden Airport,Small airport,Rheinfelden,Germany,
EDQH,,Herzogenaurach Airport,Small airport,Herzogenaurach,Germany,
EDGH,,Hettstadt Airport,Small airport,Hettstadt,Germany,
EDQX,,Hetzleser Berg Airport,Small airport,Neunkirchen am Brand,Germany,
EDTH,,Heubach Airport,Small airport,Heubach,Germany,
EDVM,,Hildesheim Airport,Small airport,Hildesheim,Germany,
EHHV,,Hilversum Airfield,Small airport,Hilversum,Netherlands,
LEHI,,Hinojosa del Duque Airport,Small airport,Hinojosa del Duque,Spain,
LOKH,,Hirt Airport,Small airport,Friesach,Austria,
EDFI,,Hirzenhain Airport,Small airport,Hirzenhain,Germany,
BIBL,BLO,Hjaltabakki Airport,Small airport,Blönduós,Iceland,
EDFX,,Hockenheim Airport,Small airport,Hockenheim,Germany,
EDVH,,Hodenhagen Airport,Small airport,Hodenhagen,Germany,
LKHD,,Hodkovice Nad Mohelkou Airport,Small airport,Hodkovice Nad Mohelkou,Czechia,
LHHM,,Hódmezővásárhelyi Airport,Small airport,Hódmezővásárhelyi,Hungary,
EBHN,,Hoevenen Airfield,Small airport,Hoevenen,Belgium,
ESMH,,Höganäs Airport,Small airport,Höganäs,Sweden,
LOIH,HOH,Hohenems-Dornbirn Airport,Small airport,Hohenems / Dornbirn,Austria,
ENHS,,Hokksund Airfield,Small airport,,Norway,
EKHK,,Holbaek (Ny Hagested) Airport,Small airport,Holbaek,Denmark,
LZHL,,Holič Airport,Small airport,Holič,Slovakia,
EDVL,,Hölleberg Airport,Small airport,Trendelburg,Germany,
BIHK,HVK,Hólmavík Airport,Small airport,Hólmavík,Iceland,
BIHT,FLI,Holt Airport,Small airport,Flateyri,Iceland,
EHHO,,Hoogeveen Airfield,Small airport,Hoogeveen,Netherlands,
EDRH,,Hoppstädten-Weiersbach Airport,Small airport,Hoppstädten,Germany,
LKHC,,Hořice Airport,Small airport,Hořice,Czechia,
LKHV,,Hořovice Airport,Small airport,Hořovice,Czechia,
UEDN,,Horula Airfield,Small airport,Sayylyk,Russia,
LKHS,,Hosin Airport,Small airport,Hosin,Czechia,
EDVI,,Höxter-Holzminden Airport,Small airport,Höxter,Germany,
LKHK,,Hradec Králové Airport,Small airport,Hradec Králové,Czechia,
BIHS,,Hrafnseyri Airport,Small airport,Hrafnseyri,Iceland,
LKHN,,Hranice Airport,Small airport,Hranice,Czechia,
BIHX,,Hrauneyjarfoss Airport,Small airport,Hrauneyjarfoss,Iceland,
BIHY,,Hrisey Airport,Small airport,Hrisey,Iceland,
LEHC,HSK,Huesca/Pirineos Airport,Small airport,Monflorite/Alcalá del Obispo,Spain,
EGDV,,Hullavington Airfield,Small airport,Hullavington,United Kingdom,
ESSF,HLF,Hultsfred Airport,Small airport,,Sweden,
EEHA,,Humala Aerodrome,Small airport,Humala,Estonia,
EDKH,,Hünsborn Airport,Small airport,Freudenberg,Germany,
BIHZ,,Húsafell Airport,Small airport,Húsafell,Iceland,
EDXJ,QHU,Husum-Schwesing Airport,Small airport,Husum,Germany,
EDXU,,Hüttenbusch Airport,Small airport,Hüttenbusch,Germany,
LDSH,,Hvar Airport,Small airport,Hvar Island,Croatia,
BIHI,,Hveravellir Airport,Small airport,Hveravellir,Iceland,
BIHR,,Hvolsvöllur Airport,Small airport,Hvolsvöllur,Iceland,
EFHV,HYV,Hyvinkää Airfield,Small airport,Hyvinkää,Finland,
EDRG,,Idar-Oberstein/Göttschied Airfield,Small airport,Idar-Oberstein,Germany,
ESUE,IDB,Idre Airport,Small airport,Idre,Sweden,
EYIG,,Ignalina,Small airport,,Lithuania,
LEIG,,Igualada/Odena Airport,Small airport,Barcelona,Spain,
LBHT,,Ihtiman Airfield,Small airport,Ihtiman,Bulgaria,
EFML,,Ii Airfield,Small airport,Ii,Finland,
EFII,,Iisalmi Airport,Small airport,Iisalmi,Finland,
LGIK,JIK,Ikaria Airport,Small airport,Ikaria Island,Greece,
EVPA,,Ikshkile Airport,Small airport,Ikshkile,Latvia,
EDMI,,Illertissen Airfield,Small airport,Illertissen,Germany,
EFIM,,Immola Airport,Small airport,,Finland,
LHIN,,Inárcs repülőtér,Small airport,Inárcs,Hungary,
BIID,HLO,Ingjaldssanður Airport,Small airport,Onundarfjörður,Iceland,
EIIR,INQ,Inisheer Aerodrome,Small airport,Inis Oírr,Ireland,
EIMN,IIA,Inishmaan Aerodrome,Small airport,Inis Meáin,Ireland,
EIIM,IOR,Inishmore Aerodrome,Small airport,Inis Mór,Ireland,
EPIN,,Inowroclaw Airfield,Small airport,,Poland,
EGHN,,Isle of Wight / Sandown Airport,Small airport,Sandown,United Kingdom,
LFHA,,Issoire Le Broc Airport,Small airport,Issoire,France,
LFEK,,Issoudun Le Fay Airfield,Small airport,,France,
LTBW,,İstanbul Hezarfen Airfield,Small airport,Istanbul,Turkey,
EDVT,,Ithwiesen Airfield,Small airport,Ith,Germany,
UHSI,ITU,Iturup Airport,Small airport,Kurilsk,Russia,
LFIX,,Itxassou Airport,Small airport,Moulins,France,
EDHF,,Itzehoe/Hungriger Wolf Airport,Small airport,Itzehoe,Germany,
LDZI,,Ivanić-Grad Airstrip,Small airport,Ivanić-Grad,Croatia,
EPIW,,Iwonicz Airport,Small airport,Krosno,Poland,
LBWV,,Izgrev Airport,Small airport,Izgrev,Bulgaria,
UKOI,,Izmail Airport,Small airport,Izmail,Ukraine,
LHJK,,Jakabszállás Airport,Small airport,Jakabszállás,Hungary,
EFJP,,Jakalapaa Airport,Small airport,,Finland,
EFJM,,Jämijärvi Airport,Small airport,Jämijärvi,Finland,
ENJA,,Jan Mayensfield,Small airport,,Norway,
ENJB,,Jarlsberg Airfield,Small airport,Tønsberg,Norway,
LKJA,,Jaroměř Airport,Small airport,Jaroměř,Czechia,
LZJS,,Jasná,Small airport,,Slovakia,
EPJA,,Jastarnia Airport,Small airport,Jastarnia,Poland,
EBBX,,Jehonville Air Base,Small airport,Bertrix,Belgium,
EPJG,,Jelenia Góra Glider Airport,Small airport,Jelenia Góra,Poland,
EVEA,,Jelgava Airfield,Small airport,Jelgava,Latvia,
EDBJ,,Jena-Schöngleina Airfield,Small airport,Jena,Germany,
EPJS,,Jeżów Sudecki Airport,Small airport,Jelenia Góra,Poland,
LKJC,,Jičín Airport,Small airport,Jičín,Czechia,
LKJI,,Jihlava Airport,Small airport,Jihlava,Czechia,
LKJH,,Jindřichův Hradec Airport,Small airport,Jindřichův Hradec,Czechia,
ESSX,,Johannisberg Airport,Small airport,Västerås,Sweden,
EEJI,,Jõhvi Airfield,Small airport,Jõhvi,Estonia,
LFGK,,Joigny Airport,Small airport,Joigny,France,
LFFJ,,Joinville Mussey Airfield,Small airport,,France,
ESNJ,,Jokkmokk Airport,Small airport,,Sweden,
EYRU,,Jonava Airport,Small airport,Jonava,Lithuania,
LFCJ,,Jonzac Neulles Airport,Small airport,Albi,France,
EDWJ,JUI,Juist Airport,Small airport,Juist,Germany,
EYJB,,Jurbarkas Aerodromas,Small airport,Jurbarkas,Lithuania,
LFQX,,Juvancourt Airport,Small airport,Charleville-Mezieres,France,
LHKT,,Kadarkút,Small airport,,Hungary,
ESMJ,,Kågeröd Airport,Small airport,Kågeröd,Sweden,
LSPG,,Kagiswil Airport,Small airport,,Switzerland,
LBKJ,,Kainardzha Airport,Small airport,Kainardzha,Bulgaria,
LHSV,,Kákahalom Airfield,Small airport,Szarvas,Hungary,
UKHK,KHU,Kakhnovka Airfield,Small airport,Kremenchuk,Ukraine,
EFKO,,Kalajoki Airport,Small airport,,Finland,
BIKA,,Kaldármelar Airport,Small airport,Kaldármelar,Iceland,
ULPK,,Kalevala Airport,Small airport,Kalevala,Russia,
ESUK,,Kalixfors Airport,Small airport,,Sweden,
EKKL,,Kalundborg Airport,Small airport,Kalundborg,Denmark,
LBKL,,Kalvacha Airport,Small airport,Kalvacha,Bulgaria,
LGKY,JKL,Kalymnos Airport,Small airport,Kalymnos Island,Greece,
LB42,,Kamenets Airport,Small airport,Kamenets,Bulgaria,
LZKC,,Kamenica nad Cirochou Airport,Small airport,Kamenica nad Cirochou,Slovakia,
EDCM,,Kamenz Airport,Small airport,Kamenz,Germany,
EPKN,,Kamien Slaski Airport,Small airport,,Poland,
EDLC,,Kamp-Lintfort Airport,Small airport,Rheinberg,Germany,
EFKN,,Kannus Airport,Small airport,,Finland,
LOGK,,Kapfenberg Airport,Small airport,Kapfenberg,Austria,
LHKV,,Kaposvar Kaposújlak Airport,Small airport,Kaposújlak,Hungary,
ULAR,,Kargopol Airport,Small airport,Kargopol,Russia,
ESIA,,Karlsborg Air Base,Small airport,Karlsborg,Sweden,
EDWK,,Karlshöfen Airport,Small airport,Karlshöfen,Germany,
ULAP,,Karpogory Airport,Small airport,Karpogory,Russia,
EFKR,,Kärsämäki Airport,Small airport,Kärsämäki,Finland,
EYKT,,Kartena Airport,Small airport,Kartena,Lithuania,
LGKS,KSJ,Kasos Airport,Small airport,Kasos Island,Greece,
LGTL,,Kasteli Airport,Small airport,Crete Island,Greece,
LGKJ,KZS,Kastelorizo Airport,Small airport,Kastelorizo Island,Greece,
LGKA,KSO,Kastoria National Airport,Small airport,Kastoria,Greece,
ESVK,,Katrineholm Airport,Small airport,Katrineholm,Sweden,
EYKG,,Kaunas Gamykla Airfield,Small airport,Kaunas,Lithuania,
ENKA,QKX,Kautokeino Air Base,Small airport,,Norway,
UHWK,KVR,Kavalerovo Airport,Small airport,Kavalerovo,Russia,
EPKB,,Kazimierz Biskup Airport,Small airport,,Poland,
LHKD,,Kecskéd Airport,Small airport,Kecskéd,Hungary,
EDSK,,Kehl-Sundheim Airfield,Small airport,Kehl,Germany,
EFKM,,Kemijarvi Airport,Small airport,,Finland,
EDMK,,Kempten-Durach Airport,Small airport,Kempten,Germany,
UKFK,KHC,Kerch Airport,Small airport,Kerch,Ukraine,
BIKE,,Kerlingafjöll Airport,Small airport,Kerlingafjöll,Iceland,
EPKE,,Kȩtrzyn-Wilamowo Airport,Small airport,Kȩtrzyn,Poland,
UHHT,,Khabarovsk Airport,Small airport,Khabarovsk,Russia,
UHPH,,Khalaktyrka Airport,Small airport,Petropavlovsk-Kamchatskiy,Russia,
USDH,,Kharasavey Airport,Small airport,Kharasavey,Russia,
UKHD,,Kharkiv North Airport,Small airport,Kharkiv,Ukraine,
ULER,,Kharuta Airport,Small airport,Kharuta,Russia,
UKOH,KHE,Kherson International Airport,Small airport,Kherson,Ukraine,
ULEH,,Khorey-Ver Airport,Small airport,Khorey-Ver,Russia,
ULWK,,Kichmengskiy Gorodok Airport,Small airport,Kichmengskiy Gorodok,Russia,
EPKA,,Kielce Maslow Airport,Small airport,Kielce,Poland,
EBZH,,Kiewit Airfield Hasselt,Small airport,Hasselt,Belgium,
